,n_eff,Rhat,divergence,treedepth,energy,observed_engagement,y_0,final_predicted,Unnamed: 0.1,incident_name,start,end,event_name,Unnamed: 0,incident,count,duration,sample_loc,data_loc,lower_predicted,upper_predicted,included
489,False,False,False,False,False,12896.0,8.0,True,282,Physical_Mail_Fraud:_AARP_Bachmann,204,395,Physical_Mail_Fraud:_AARP_Bachmann_event_1,226,Physical Mail Fraud: AARP Bachmann,23931,191,./output/posteriors/Physical_Mail_Fraud:_AARP_Bachmann_event_1_raw.p,./data/timeseries/aggregated/Physical_Mail_Fraud:_AARP_Bachmann_raw.csv,11895.89,13810.11,False
490,True,True,True,True,True,81265.0,2.0,False,318,Physical_Mail_Fraud:_USPS_PA_Whistleblower,1558,1751,Physical_Mail_Fraud:_USPS_PA_Whistleblower_event_1,262,Physical Mail Fraud: USPS PA Whistleblower,125028,193,./output/posteriors/Physical_Mail_Fraud:_USPS_PA_Whistleblower_event_1_raw.p,./data/timeseries/aggregated/Physical_Mail_Fraud:_USPS_PA_Whistleblower_raw.csv,64131.78,79324.375,False
491,True,True,True,True,True,24239.0,11.0,True,110,_intimdation:_Trump_Chanting,11,206,_intimdation:_Trump_Chanting_event_0,93, intimdation: Trump Chanting,29759,195,./output/posteriors/_intimdation:_Trump_Chanting_event_0_raw.p,./data/timeseries/aggregated/_intimdation:_Trump_Chanting_raw.csv,23746.0,26441.0,True
492,True,True,True,True,True,43644.0,36.0,True,86,False_Victory:_President_Elect_Status_Revoked,577,773,False_Victory:_President_Elect_Status_Revoked_event_0,76,False Victory: President Elect Status Revoked,63739,196,./output/posteriors/False_Victory:_President_Elect_Status_Revoked_event_0_raw.p,./data/timeseries/aggregated/False_Victory:_President_Elect_Status_Revoked_raw.csv,41120.0,45552.659999999996,True
493,False,False,True,True,True,68996.0,3.0,True,194,MI_and_PA_dead_voting_list,365,566,MI_and_PA_dead_voting_list_event_0,168,MI and PA dead voting list,130864,201,./output/posteriors/MI_and_PA_dead_voting_list_event_0_raw.p,./data/timeseries/aggregated/MI_and_PA_dead_voting_list_raw.csv,65258.615,74558.275,False
494,True,True,True,True,True,10047.0,1.0,True,3,ballot_box:_Collecting_After_Election,956,1159,ballot_box:_Collecting_After_Election_event_3,0,ballot box: Collecting After Election,24617,203,./output/posteriors/ballot_box:_Collecting_After_Election_event_3_raw.p,./data/timeseries/aggregated/ballot_box:_Collecting_After_Election_raw.csv,9332.945,10559.055,True
495,True,True,False,True,True,47546.0,0.0,True,145,lost:_CA_dumpster,1524,1730,lost:_CA_dumpster_event_0,124,lost: CA dumpster,68778,206,./output/posteriors/lost:_CA_dumpster_event_0_raw.p,./data/timeseries/aggregated/lost:_CA_dumpster_raw.csv,41177.78,50652.385,False
496,True,True,True,True,True,31526.0,22.0,True,230,Other:_Stop_The_Steal_Pushed,7061,7268,Other:_Stop_The_Steal_Pushed_event_5,192,Other: Stop The Steal Pushed,1633907,207,./output/posteriors/Other:_Stop_The_Steal_Pushed_event_5_raw.p,./data/timeseries/aggregated/Other:_Stop_The_Steal_Pushed_raw.csv,30443.0,33003.055,True
497,True,True,True,True,True,45773.0,8.0,True,352,"Prominent_Person:_RNC_11,000_Claims",889,1097,"Prominent_Person:_RNC_11,000_Claims_event_0",300,"Prominent Person: RNC 11,000 Claims",63473,208,"./output/posteriors/Prominent_Person:_RNC_11,000_Claims_event_0_raw.p","./data/timeseries/aggregated/Prominent_Person:_RNC_11,000_Claims_raw.csv",42985.945,48272.275,True
498,True,True,True,True,True,54305.0,0.0,True,23,ballot_stuffing:_MI_ballots_not_on_voter_rolls,167,380,ballot_stuffing:_MI_ballots_not_on_voter_rolls_event_0,26,ballot stuffing: MI ballots not on voter rolls,60181,213,./output/posteriors/ballot_stuffing:_MI_ballots_not_on_voter_rolls_event_0_raw.p,./data/timeseries/aggregated/ballot_stuffing:_MI_ballots_not_on_voter_rolls_raw.csv,48656.67,60062.165,True
499,True,True,True,True,True,20932.0,0.0,True,116,intimidation:_Devin_Nunes_Mobile_Home_Fire,1950,2166,intimidation:_Devin_Nunes_Mobile_Home_Fire_event_0,97,intimidation: Devin Nunes Mobile Home Fire,22894,216,./output/posteriors/intimidation:_Devin_Nunes_Mobile_Home_Fire_event_0_raw.p,./data/timeseries/aggregated/intimidation:_Devin_Nunes_Mobile_Home_Fire_raw.csv,19328.945,22749.11,True
500,True,True,True,False,True,30786.0,35.0,True,227,Other:_Stop_The_Steal_Pushed,5067,5286,Other:_Stop_The_Steal_Pushed_event_2,192,Other: Stop The Steal Pushed,1633907,219,./output/posteriors/Other:_Stop_The_Steal_Pushed_event_2_raw.p,./data/timeseries/aggregated/Other:_Stop_The_Steal_Pushed_raw.csv,28985.505,32397.055,True
501,True,True,True,True,True,9541.0,1.0,True,453,tech:_4chan_oregon_vote_change,16,238,tech:_4chan_oregon_vote_change_event_0,355,tech: 4chan oregon vote change,10934,222,./output/posteriors/tech:_4chan_oregon_vote_change_event_0_raw.p,./data/timeseries/aggregated/tech:_4chan_oregon_vote_change_raw.csv,8953.0,10141.0,True
502,True,True,True,True,True,67693.0,0.0,True,119,intimidation:_MI_poll_watchers,466,688,intimidation:_MI_poll_watchers_event_0,102,intimidation: MI poll watchers,73078,222,./output/posteriors/intimidation:_MI_poll_watchers_event_0_raw.p,./data/timeseries/aggregated/intimidation:_MI_poll_watchers_raw.csv,64014.0,75665.165,True
503,True,True,True,True,True,59596.0,57.0,True,484,USPS:_FL_23%_rejected_mail-in,1719,1941,USPS:_FL_23%_rejected_mail-in_event_1,374,USPS: FL 23% rejected mail-in,254801,222,./output/posteriors/USPS:_FL_23%_rejected_mail-in_event_1_raw.p,./data/timeseries/aggregated/USPS:_FL_23%_rejected_mail-in_raw.csv,55574.835,62649.11,True
504,True,True,True,True,True,9363.0,3.0,True,296,Physical_Mail_Fraud:_Hidden_Absentee_Ballot,3210,3433,Physical_Mail_Fraud:_Hidden_Absentee_Ballot_event_0,238,Physical Mail Fraud: Hidden Absentee Ballot,11030,223,./output/posteriors/Physical_Mail_Fraud:_Hidden_Absentee_Ballot_event_0_raw.p,./data/timeseries/aggregated/Physical_Mail_Fraud:_Hidden_Absentee_Ballot_raw.csv,8757.945,10475.164999999999,True
505,True,True,True,True,True,53602.0,40.0,True,231,Other:_Stop_The_Steal_Pushed,8488,8712,Other:_Stop_The_Steal_Pushed_event_6,192,Other: Stop The Steal Pushed,1633907,224,./output/posteriors/Other:_Stop_The_Steal_Pushed_event_6_raw.p,./data/timeseries/aggregated/Other:_Stop_The_Steal_Pushed_raw.csv,51105.67,56166.055,True
506,True,True,True,True,True,447503.0,123.0,True,270,partisan_vcr:__Nevada_whistleblower,453,677,partisan_vcr:__Nevada_whistleblower_event_1,217,partisan vcr:  Nevada whistleblower,714685,224,./output/posteriors/partisan_vcr:__Nevada_whistleblower_event_1_raw.p,./data/timeseries/aggregated/partisan_vcr:__Nevada_whistleblower_raw.csv,421862.405,486145.595,True
507,True,True,True,True,True,10837.0,0.0,True,107,In_Person_Fraud:_OHare_Airport,9274,9500,In_Person_Fraud:_OHare_Airport_event_1,91,In Person Fraud: OHare Airport,24762,226,./output/posteriors/In_Person_Fraud:_OHare_Airport_event_1_raw.p,./data/timeseries/aggregated/In_Person_Fraud:_OHare_Airport_raw.csv,10096.0,11511.0,True
508,True,True,True,True,True,44183.0,18.0,True,322,Physical_Mail_Mistakes:_4_Ballots_New_Address,516,743,Physical_Mail_Mistakes:_4_Ballots_New_Address_event_0,266,Physical Mail Mistakes: 4 Ballots New Address,66826,227,./output/posteriors/Physical_Mail_Mistakes:_4_Ballots_New_Address_event_0_raw.p,./data/timeseries/aggregated/Physical_Mail_Mistakes:_4_Ballots_New_Address_raw.csv,41695.945,46879.0,True
509,True,True,True,True,True,27690.0,34.0,True,228,Other:_Stop_The_Steal_Pushed,6198,6428,Other:_Stop_The_Steal_Pushed_event_3,192,Other: Stop The Steal Pushed,1633907,230,./output/posteriors/Other:_Stop_The_Steal_Pushed_event_3_raw.p,./data/timeseries/aggregated/Other:_Stop_The_Steal_Pushed_raw.csv,25483.89,28941.11,True
510,True,True,False,True,True,28131.0,8.0,True,185,Machines:_Changed_Vote_TX,17,250,Machines:_Changed_Vote_TX_event_0,153,Machines: Changed Vote TX,28334,233,./output/posteriors/Machines:_Changed_Vote_TX_event_0_raw.p,./data/timeseries/aggregated/Machines:_Changed_Vote_TX_raw.csv,26928.67,30060.055,False
511,False,False,False,False,False,68813.0,14.0,True,274,partisan_vcr:__Pennsylvania_poll_worker_empty_ballots,5185,5419,partisan_vcr:__Pennsylvania_poll_worker_empty_ballots_event_0,220,partisan vcr:  Pennsylvania poll worker empty ballots,94004,234,./output/posteriors/partisan_vcr:__Pennsylvania_poll_worker_empty_ballots_event_0_raw.p,./data/timeseries/aggregated/partisan_vcr:__Pennsylvania_poll_worker_empty_ballots_raw.csv,65546.835,72409.0,False
512,False,False,True,True,False,39028.0,39.0,True,195,MI_and_PA_dead_voting_list,589,829,MI_and_PA_dead_voting_list_event_1,168,MI and PA dead voting list,130864,240,./output/posteriors/MI_and_PA_dead_voting_list_event_1_raw.p,./data/timeseries/aggregated/MI_and_PA_dead_voting_list_raw.csv,36967.89,41240.385,False
513,True,True,True,False,True,5010.0,2.0,True,169,"lost:_PA,GA_dumpster_ballots",154,397,"lost:_PA,GA_dumpster_ballots_event_0",145,"lost: PA,GA dumpster ballots",44037,243,"./output/posteriors/lost:_PA,GA_dumpster_ballots_event_0_raw.p","./data/timeseries/aggregated/lost:_PA,GA_dumpster_ballots_raw.csv",4648.945,5300.055,True
514,True,True,True,True,True,167570.0,163.0,True,269,partisan_vcr:__Nevada_whistleblower,92,338,partisan_vcr:__Nevada_whistleblower_event_0,217,partisan vcr:  Nevada whistleblower,714685,246,./output/posteriors/partisan_vcr:__Nevada_whistleblower_event_0_raw.p,./data/timeseries/aggregated/partisan_vcr:__Nevada_whistleblower_raw.csv,160748.405,177999.165,True
515,True,True,True,True,True,80984.0,1.0,True,57,dead_voters:_1900-01-01_birthday,262,512,dead_voters:_1900-01-01_birthday_event_0,43,dead voters: 1900-01-01 birthday,101300,250,./output/posteriors/dead_voters:_1900-01-01_birthday_event_0_raw.p,./data/timeseries/aggregated/dead_voters:_1900-01-01_birthday_raw.csv,73028.89,85168.11,True
516,True,True,True,True,True,7726.0,3.0,True,50,coup:_color_revolution,19410,19669,coup:_color_revolution_event_9,35,coup: color revolution,101224,259,./output/posteriors/coup:_color_revolution_event_9_raw.p,./data/timeseries/aggregated/coup:_color_revolution_raw.csv,7197.0,8274.0,True
517,True,True,True,True,True,54261.0,14.0,False,444,supression:_NY_woman_denied_access_to_voting,326,587,supression:_NY_woman_denied_access_to_voting_event_0,347,supression: NY woman denied access to voting,64657,261,./output/posteriors/supression:_NY_woman_denied_access_to_voting_event_0_raw.p,./data/timeseries/aggregated/supression:_NY_woman_denied_access_to_voting_raw.csv,59799.0,75940.055,False
518,True,True,True,False,True,116255.0,13.0,True,149,lost:_GA_found_in_dumpster,157,421,lost:_GA_found_in_dumpster_event_0,130,lost: GA found in dumpster,156992,264,./output/posteriors/lost:_GA_found_in_dumpster_event_0_raw.p,./data/timeseries/aggregated/lost:_GA_found_in_dumpster_raw.csv,111444.945,122201.165,True
519,True,True,True,True,True,63786.0,53.0,True,233,Other:_Stop_The_Steal_Pushed,9353,9618,Other:_Stop_The_Steal_Pushed_event_8,192,Other: Stop The Steal Pushed,1633907,265,./output/posteriors/Other:_Stop_The_Steal_Pushed_event_8_raw.p,./data/timeseries/aggregated/Other:_Stop_The_Steal_Pushed_raw.csv,59574.89,65557.165,True
520,True,True,True,True,True,13377.0,3.0,True,364,riot:_antifa_burning_things_down,15441,15711,riot:_antifa_burning_things_down_event_2,310,riot: antifa burning things down,92051,270,./output/posteriors/riot:_antifa_burning_things_down_event_2_raw.p,./data/timeseries/aggregated/riot:_antifa_burning_things_down_raw.csv,12810.89,14041.0,True
521,False,False,False,True,False,20146.0,0.0,True,257,partisan_vcr:__live_tv_fraud,242,516,partisan_vcr:__live_tv_fraud_event_0,214,partisan vcr:  live tv fraud,28126,274,./output/posteriors/partisan_vcr:__live_tv_fraud_event_0_raw.p,./data/timeseries/aggregated/partisan_vcr:__live_tv_fraud_raw.csv,18930.89,21261.0,False
522,False,False,False,False,False,6065.0,0.0,True,108,In_Person_Fraud:_OHare_Airport,9690,9970,In_Person_Fraud:_OHare_Airport_event_2,91,In Person Fraud: OHare Airport,24762,280,./output/posteriors/In_Person_Fraud:_OHare_Airport_event_2_raw.p,./data/timeseries/aggregated/In_Person_Fraud:_OHare_Airport_raw.csv,5740.0,6392.055,False
523,True,True,True,False,True,95399.0,84.0,True,63,dead_voters:_general_ticket,21375,21656,dead_voters:_general_ticket_event_3,47,dead voters: general ticket,2801573,281,./output/posteriors/dead_voters:_general_ticket_event_3_raw.p,./data/timeseries/aggregated/dead_voters:_general_ticket_raw.csv,92258.23,104125.055,True
524,True,True,True,True,True,3801.0,0.0,True,127,intimidation:_threat_letter,828,1114,intimidation:_threat_letter_event_0,111,intimidation: threat letter,4368,286,./output/posteriors/intimidation:_threat_letter_event_0_raw.p,./data/timeseries/aggregated/intimidation:_threat_letter_raw.csv,3436.0,4007.055,True
525,True,True,True,True,True,88403.0,0.0,True,10,ballot_harvesting:_Biden_Texas_Director,7951,8310,ballot_harvesting:_Biden_Texas_Director_event_0,9,ballot harvesting: Biden Texas Director,127833,359,./output/posteriors/ballot_harvesting:_Biden_Texas_Director_event_0_raw.p,./data/timeseries/aggregated/ballot_harvesting:_Biden_Texas_Director_raw.csv,82274.46,90807.275,True
526,True,True,True,True,True,41016.0,6.0,True,330,Physical_Mail_Mistakes:_NYPost_Ballot_Typo,944,1306,Physical_Mail_Mistakes:_NYPost_Ballot_Typo_event_0,277,Physical Mail Mistakes: NYPost Ballot Typo,43889,362,./output/posteriors/Physical_Mail_Mistakes:_NYPost_Ballot_Typo_event_0_raw.p,./data/timeseries/aggregated/Physical_Mail_Mistakes:_NYPost_Ballot_Typo_raw.csv,40186.505,45612.055,True
527,True,True,True,True,True,260011.0,10.0,True,168,lost:_PA_9_discarded,492,857,lost:_PA_9_discarded_event_0,144,lost: PA 9 discarded,261209,365,./output/posteriors/lost:_PA_9_discarded_event_0_raw.p,./data/timeseries/aggregated/lost:_PA_9_discarded_raw.csv,248488.855,277123.015,True
528,True,True,True,True,True,19015.0,0.0,True,171,"lost:_PA,GA_dumpster_ballots",11760,12128,"lost:_PA,GA_dumpster_ballots_event_2",145,"lost: PA,GA dumpster ballots",44037,368,"./output/posteriors/lost:_PA,GA_dumpster_ballots_event_2_raw.p","./data/timeseries/aggregated/lost:_PA,GA_dumpster_ballots_raw.csv",17491.945,19759.0,True
529,True,True,True,True,True,39818.0,3.0,True,526,Voting_Twice:_58%_Double_Democrats,741,1130,Voting_Twice:_58%_Double_Democrats_event_0,420,Voting Twice: 58% Double Democrats,45371,389,./output/posteriors/Voting_Twice:_58%_Double_Democrats_event_0_raw.p,./data/timeseries/aggregated/Voting_Twice:_58%_Double_Democrats_raw.csv,38139.945,42778.22,True
530,True,True,True,False,True,171048.0,41.0,True,201,Other:_Candidate_Fraud_Biden_Fraud_Quote,0,396,Other:_Candidate_Fraud_Biden_Fraud_Quote_event_0,174,Other: Candidate Fraud Biden Fraud Quote,207592,396,./output/posteriors/Other:_Candidate_Fraud_Biden_Fraud_Quote_event_0_raw.p,./data/timeseries/aggregated/Other:_Candidate_Fraud_Biden_Fraud_Quote_raw.csv,166351.505,181272.11,True
531,False,False,False,True,True,41241.0,13.0,True,16,ballot_harvesting:_Lebron_Bloomberg,337,743,ballot_harvesting:_Lebron_Bloomberg_event_0,13,ballot harvesting: Lebron/Bloomberg,48466,406,./output/posteriors/ballot_harvesting:_Lebron_Bloomberg_event_0_raw.p,./data/timeseries/aggregated/ballot_harvesting:_Lebron_Bloomberg_raw.csv,39011.945,43161.045,False
532,True,True,True,True,True,43092.0,1.0,True,52,coup:_DC_Shutdown,14515,14930,coup:_DC_Shutdown_event_0,36,coup: DC Shutdown,56906,415,./output/posteriors/coup:_DC_Shutdown_event_0_raw.p,./data/timeseries/aggregated/coup:_DC_Shutdown_raw.csv,39878.89,43779.055,True
533,True,False,False,True,False,95839.0,74.0,True,39,civil_war:_general_ticket,19495,19933,civil_war:_general_ticket_event_3,34,civil war: general ticket,1192374,438,./output/posteriors/civil_war:_general_ticket_event_3_raw.p,./data/timeseries/aggregated/civil_war:_general_ticket_raw.csv,91606.0,99393.385,False
534,True,True,True,False,True,103374.0,9.0,True,522,voting_info:_Too_Late_to_Send_Mail_Ballots,2237,2696,voting_info:_Too_Late_to_Send_Mail_Ballots_event_0,411,voting info: Too Late to Send Mail Ballots,108024,459,./output/posteriors/voting_info:_Too_Late_to_Send_Mail_Ballots_event_0_raw.p,./data/timeseries/aggregated/voting_info:_Too_Late_to_Send_Mail_Ballots_raw.csv,100962.89,111478.33,True
535,True,True,True,True,True,149838.0,53.0,True,232,Other:_Stop_The_Steal_Pushed,8839,9315,Other:_Stop_The_Steal_Pushed_event_7,192,Other: Stop The Steal Pushed,1633907,476,./output/posteriors/Other:_Stop_The_Steal_Pushed_event_7_raw.p,./data/timeseries/aggregated/Other:_Stop_The_Steal_Pushed_raw.csv,142622.68,153735.88,True
536,True,True,True,True,True,770319.0,268.0,True,279,partisan_vcr:_sharpiegate,382,863,partisan_vcr:_sharpiegate_event_0,224,partisan vcr: sharpiegate,1066762,481,./output/posteriors/partisan_vcr:_sharpiegate_event_0_raw.p,./data/timeseries/aggregated/partisan_vcr:_sharpiegate_raw.csv,741662.995,798199.595,True
537,False,False,False,False,True,1136546.0,445.0,True,15,ballot_harvesting:_Ilhan_Omar_Project_Veritas_Video_,35,591,ballot_harvesting:_Ilhan_Omar_Project_Veritas_Video__event_0,12,ballot harvesting: Ilhan Omar Project Veritas Video ,1251566,556,./output/posteriors/ballot_harvesting:_Ilhan_Omar_Project_Veritas_Video__event_0_raw.p,./data/timeseries/aggregated/ballot_harvesting:_Ilhan_Omar_Project_Veritas_Video__raw.csv,1110708.615,1199448.97,False
538,True,True,True,True,True,243082.0,38.0,True,198,Other:_AZ_Fraud_Claims,340,972,Other:_AZ_Fraud_Claims_event_0,170,Other: AZ Fraud Claims,477561,632,./output/posteriors/Other:_AZ_Fraud_Claims_event_0_raw.p,./data/timeseries/aggregated/Other:_AZ_Fraud_Claims_raw.csv,233308.0,250801.11,True
539,False,False,False,True,True,120853.0,3.0,True,543,Watermark:_DHS_Sting,533,1229,Watermark:_DHS_Sting_event_0,429,Watermark: DHS Sting,131906,696,./output/posteriors/Watermark:_DHS_Sting_event_0_raw.p,./data/timeseries/aggregated/Watermark:_DHS_Sting_raw.csv,117308.395,124444.165,False
540,True,True,True,True,True,1686989.0,187.0,True,461,tech:_Hammer_and_Scorecard,22878,23858,tech:_Hammer_and_Scorecard_event_0,362,tech: Hammer and Scorecard,2954454,980,./output/posteriors/tech:_Hammer_and_Scorecard_event_0_raw.p,./data/timeseries/aggregated/tech:_Hammer_and_Scorecard_raw.csv,1635702.78,1714565.5,True
541,True,True,True,True,True,97690.0,0.0,True,66,dead_voters:_huckabee_votes_for_dead_relatives,645,1643,dead_voters:_huckabee_votes_for_dead_relatives_event_0,48,dead voters: huckabee votes for dead relatives,105671,998,./output/posteriors/dead_voters:_huckabee_votes_for_dead_relatives_event_0_raw.p,./data/timeseries/aggregated/dead_voters:_huckabee_votes_for_dead_relatives_raw.csv,92289.34,100009.11,True
542,True,True,True,False,True,665099.0,22.0,True,226,Other:_Stop_The_Steal_Pushed,358,2964,Other:_Stop_The_Steal_Pushed_event_1,192,Other: Stop The Steal Pushed,1633907,2606,./output/posteriors/Other:_Stop_The_Steal_Pushed_event_1_raw.p,./data/timeseries/aggregated/Other:_Stop_The_Steal_Pushed_raw.csv,651044.725,669612.44,True
543,True,True,True,True,True,1268884.0,67.0,False,62,dead_voters:_general_ticket,18624,21371,dead_voters:_general_ticket_event_2,47,dead voters: general ticket,2801573,2747,./output/posteriors/dead_voters:_general_ticket_event_2_raw.p,./data/timeseries/aggregated/dead_voters:_general_ticket_raw.csv,1271247.955,1310094.3,False
